name,type,score,score_num
大象加油,旅行交通,0,0
建行生活,居家生活,0,0
创美e药,医疗健康,0,1
好看漫画,图书阅读,0,1
AI证件照,摄影摄像,0,0
AI球爱球,体育运动,5,20
Drift Life,影音视听,0,0
51山克油,聊天社交,0,0
彩铃多多,实用工具,4,39
多益战盟,聊天社交,3,15
1站视频,影音视听,0,0
智慧宜居,居家生活,0,0
爱动健身,体育运动,4.5,5
目标记账,金融理财,0,0
逸驾智联,旅行交通,0,4
动态壁纸,摄影摄像,0,0
圆气健身,体育运动,0,0
51地铁通,旅行交通,0,0
趣程Wedot,聊天社交,0,0
呱呱财经,金融理财,4,209
HD Meeting,效率办公,0,0
爱豆语音,聊天社交,0,0
海纳体育,体育运动,0,0
红木搜搜,实用工具,0,0
华人易居,旅行交通,0,0
玩转地铁,旅行交通,0,0
MikuWeather,实用工具,0,0
咪咕善跑,体育运动,5,1358
弈客围棋,体育运动,3.5,278
IDEA在家,效率办公,0,0
智慧E保,医疗健康,0,3
精塾学院,图书阅读,0,0
健康传奇,体育运动,0,0
俄语学习,实用工具,0,0
头像装扮,摄影摄像,0,0
SooCooZone,影音视听,0,0
辣鸡小说,图书阅读,3.5,19
节拍街区,聊天社交,0,0
速邦跑腿,居家生活,0,0
美境相机,摄影摄像,0,0
腐萌小说,图书阅读,0,0
秀色夜聊,聊天社交,0,0
免费追书,图书阅读,5,3733
心岛日记,实用工具,0,0
墨迹天气,居家生活,3.5,74717
赏金漫画,图书阅读,0,0
我的钓场,体育运动,0,0
指北生活,旅行交通,0,0
浩邈管家,居家生活,0,0
视网么AR,图书阅读,0,2
平安+PLUS,金融理财,5,980
复利大师,金融理财,0,0
今日钢铁,图书阅读,0,0
渔界竞钓,体育运动,0,0
AquilaSports,体育运动,0,0
UA浏览器,实用工具,0,1
河马闪充,旅行交通,0,0
微信读书,图书阅读,5,9678
Ta在哪儿,旅行交通,0,0
天天约玩,聊天社交,0,0
神龟出行,聊天社交,0,0
一汽丰田,旅行交通,0,2
智能生活,居家生活,0,4
U抖直播,影音视听,0,0
微兔gogo,新闻资讯,3,8
手机壁纸,摄影摄像,0,0
快乐天气,实用工具,0,0
微众银行,金融理财,4,333
绿茵岁月,体育运动,5,5
吾里书城,图书阅读,0,0
人人相册,摄影摄像,0,0
星际特惠,时尚购物,0,0
91畅修保,居家生活,0,0
YCC365 Plus,居家生活,0,0
幸福应县,居家生活,0,0
有信钱包,金融理财,0,0
有票生活,时尚购物,0,0
约牛股票,金融理财,0,3
智慧源地,实用工具,0,0
K歌词王,影音视听,4.5,292
浩方电竞,聊天社交,0,0
新华E院,医疗健康,5,53
特效视频,摄影摄像,0,0
时尚新娘,聊天社交,0,1
龙de船人,聊天社交,0,0
万森尊尚,居家生活,0,0
圆基因,医疗健康,0,0
雅居宝,效率办公,0,0
在市北,新闻资讯,0,3
新江苏,新闻资讯,0,0
龙江云,新闻资讯,0,0
爱课帮,学习教育,0,1
Soda苏打,聊天社交,0,0
减肥餐,医疗健康,0,0
健力谱,医疗健康,0,0
苏跃小Q,聊天社交,0,0
艺星球,娱乐消遣,0,0
考呀呀,学习教育,0,0
爱迪通,学习教育,0,0
小游戏盒子,游戏,0,0
不要打飞机,游戏,0,1
雅助手,效率办公,0,0
AIE爱艺,学习教育,0,0
金考典,学习教育,2.5,22
创合汇,学习教育,0,0
aTLi相机,摄影摄像,0,0
Smart Life,居家生活,0,0
北海365,新闻资讯,5,6
美秀秀,医疗健康,0,0
我是掼蛋王,游戏,2,16
益企通,效率办公,0,0
iConsole+,医疗健康,0,0
学习通,学习教育,1.5,3543
资金保,效率办公,0,0
大笨象,医疗健康,0,0
人人看,娱乐消遣,0,0
机会宝,效率办公,0,2
造梦者+,实用工具,0,0
走运啦,医疗健康,0,0
飞盘盘飞你,游戏,0,0
千里眼,效率办公,0,0
小红贝,效率办公,0,0
医快付,医疗健康,0,4
开幕啦,影音视听,0,0
医美邦,医疗健康,0,0
悦头条,新闻资讯,5,8444
蜂博士,学习教育,0,0
云相册,效率办公,0,0
鳳凰秀,影音视听,4,51
Free健身,体育运动,0,0
水产人,新闻资讯,0,0
极适康,医疗健康,0,0
爱岷县,新闻资讯,0,0
新周口,新闻资讯,0,1
IPM智能,医疗健康,0,0
高中帮,学习教育,0,0
泽安园,效率办公,0,0
万山红,新闻资讯,0,0
广报汇,新闻资讯,5,66
海马汇,效率办公,4,12
天天爱捕鱼,游戏,3.5,7
孕健康,医疗健康,0,0
糖仁医,医疗健康,0,0
MiniOrange,体育运动,0,0
数字会,效率办公,0,0
划时空,影音视听,0,0
康医汇,医疗健康,0,0
专家宝,效率办公,0,0
爱范儿,新闻资讯,4,47
物业社,效率办公,0,0
长安bank,金融理财,2.5,19
快多帮,效率办公,0,0
中建宝,效率办公,0,0
e滴洗车,旅行交通,0,0
故事云,影音视听,4.5,9
桔子树,学习教育,0,0
智药通,效率办公,0,0
好享瘦,医疗健康,5,445
鲸平台,新闻资讯,0,0
艺火火,影音视听,0,0
数学邦,学习教育,5,55
口语邦,学习教育,0,0
7788瓷器,时尚购物,0,0
7788钟表,实用工具,0,0
趣来电,影音视听,0,0
皮皮虾传奇,游戏,1.5,35
MOMAX cam,影音视听,0,0
新医通,医疗健康,0,0
流星群侠传,游戏,3,894
联动EPOS,金融理财,0,0
创客星,效率办公,0,4
玩美 Fun,摄影摄像,3.5,34
电竞猫,新闻资讯,0,0
企点通,效率办公,0,0
荷小鱼,学习教育,0,0
金融e家,金融理财,0,0
思读PDF,效率办公,0,0
济工网,效率办公,0,1
大路演,影音视听,0,0
瑞e生活,金融理财,0,0
一点椿,医疗健康,0,0
天山网,新闻资讯,0,4
寇小儿,医疗健康,0,2
Smart Sync,体育运动,0,0
HiFinance,学习教育,0,2
上学帮,学习教育,4.5,9
新特药,医疗健康,0,0
食点点,效率办公,0,0
全民K歌,影音视听,2.5,14266
好易建,效率办公,0,0
黑洞大作战,游戏,4,1450
1024盒子,实用工具,0,0
遇见Meet,聊天社交,0,0
天普e学,居家生活,0,0
最潮南,新闻资讯,0,0
看开平,新闻资讯,0,0
爱龙门,新闻资讯,0,0
西江云,新闻资讯,0,0
中医通,医疗健康,2,42
请财神,娱乐消遣,5,356
计生员,学习教育,0,0
聚球迷,新闻资讯,0,3
万康树,医疗健康,0,0
万律365,效率办公,0,0
全民P图,摄影摄像,0,0
神脑洞游戏,游戏,0,0
我是猜歌王,游戏,0,0
最强的大脑,游戏,0,3
叫我万岁爷,游戏,3,1353
达达兔,影音视听,0,0
MC投资宝,金融理财,5,1152
淘金号,新闻资讯,0,0
U猫商城,时尚购物,0,0
快卖卖,效率办公,0,0
国标学,影音视听,0,0
爽爽bank,金融理财,1.5,17
恐怖地下室2,游戏,0,0
羊爸爸,医疗健康,0,0
115组织,效率办公,5,80
猪八戒,效率办公,2,1921
注考帮,学习教育,0,0
快乐切水果,游戏,0,4
数独经典版,游戏,4.5,71
走出趣,效率办公,5,580
做个大宝剑,游戏,0,0
早安康,医疗健康,0,0
粤政易,效率办公,0,0
周口通,效率办公,0,0
新生活,影音视听,0,0
癌愈帮,新闻资讯,0,0
学服通,学习教育,0,0
红会通,新闻资讯,0,2
医统汇,医疗健康,0,0
易代征,效率办公,0,0
上医汇,医疗健康,0,0
宝宝云,医疗健康,0,0
度才子,效率办公,0,1
猪灵网,效率办公,0,0
信易知,新闻资讯,0,0
订货帮,效率办公,0,0
麦芽田,效率办公,0,0
家律网,新闻资讯,0,0
招聘通,效率办公,0,0
e-Anatomy,医疗健康,0,0
看宁海,新闻资讯,0,0
修车人,效率办公,0,0
爱班级,学习教育,1,69
田野Life,时尚购物,0,0
爱宣城,新闻资讯,0,0
新淦云,新闻资讯,0,0
素颜照,聊天社交,0,0
云校通,居家生活,0,0
秦之道,金融理财,0,0
三角猫,时尚购物,0,0
大糖粮,时尚购物,0,0
壹佳保,金融理财,0,0
测亩易,实用工具,0,0
政采云,效率办公,0,0
建文PM,效率办公,0,0
来电转,实用工具,0,0
啦啦TV,影音视听,5,66
享惠通,实用工具,0,0
3D空中决战,游戏,4,6
商标宝,实用工具,0,0
来玩鸭,聊天社交,0,0
呼吸镜,体育运动,0,0
大智慧,金融理财,5,15774
微聊客,居家生活,4,14
百慕达,时尚购物,0,0
疆多多,时尚购物,0,0
掌游宝,聊天社交,4,166
凹凹啦,实用工具,0,0
红布林,时尚购物,5,309
巫溪网,聊天社交,5,5
提词宝,实用工具,0,0
香山网,聊天社交,0,4
淘千语,时尚购物,0,0
Atopchain,新闻资讯,0,0
沃邮箱,效率办公,3,1361
和地图,旅行交通,4,166
Bandcamp,影音视听,0,0
OBD助手,旅行交通,0,0
衣邦人,时尚购物,5,24
北斗伴,旅行交通,3,128
优优客,时尚购物,0,0
优博慧,居家生活,0,1
租客网,居家生活,0,0
兴享惠,新闻资讯,0,0
彩贝壳,旅行交通,1.5,25
自考365,学习教育,3.5,17
惠农网,时尚购物,5,367
逗听FM,影音视听,0,0
酷经纪,居家生活,5,6
趣兜风,旅行交通,0,1
来巡餐,居家生活,0,0
天府通,旅行交通,1.5,31
人人约,聊天社交,0,0
信易客,效率办公,5,610
众车网,金融理财,0,0
百事通,聊天社交,0,0
快乐跑,体育运动,5,5
存图宝,实用工具,0,0
大房鸭,居家生活,5,195
租号玩,娱乐消遣,5,1170
比利宝,金融理财,0,0
点点折,居家生活,0,0
追花族,实用工具,0,0
多尼斯,居家生活,0,0
Doni Home,居家生活,0,0
有钱花,金融理财,5,449
店叮当,时尚购物,0,0
美付宝,金融理财,0,2
Ele学堂,居家生活,0,0
小拍狗,摄影摄像,0,0
吉客家,居家生活,0,0
好医术,医疗健康,5,6
华服志,图书阅读,0,0
聚园地,居家生活,0,0
制伞圈,聊天社交,0,0
安心投,金融理财,5,165
抢滩登陆3D,游戏,2.5,1115
iMiniCam,影音视听,0,0
运动汇,体育运动,0,1
翼视宝,摄影摄像,0,0
云南季,时尚购物,0,0
新时报,新闻资讯,0,0
便易通,居家生活,0,0
Gprinter,效率办公,0,0
CamViews,影音视听,0,2
幸福花,金融理财,0,2
工邦邦,时尚购物,0,0
恒易贷,金融理财,4,147
优易查,居家生活,0,0
恒房宝,居家生活,0,0
构生活,居家生活,0,0
估估车,实用工具,0,3
MIX拼图,摄影摄像,0,0
都都来,时尚购物,0,0
河姆渡,时尚购物,5,6
宜选CRM,效率办公,0,0
玩图客,摄影摄像,4.5,40
火柴人决斗,游戏,0,0
南光通,时尚购物,0,0
云小智,时尚购物,0,0
万能编,摄影摄像,0,0
iFan app,新闻资讯,0,0
包大师,时尚购物,0,0
贵服通,居家生活,0,0
链工宝,居家生活,0,0
惠州行,旅行交通,0,0
货柜里,时尚购物,0,0
云南ETC,旅行交通,0,0
查八字,实用工具,0,0
来这借,金融理财,0,0
小糖糕,摄影摄像,0,0
逛街去,聊天社交,0,0
金融界,金融理财,3.5,34
苏城码,实用工具,0,0
乐图客,摄影摄像,0,0
聚享买,时尚购物,0,0
开始吧,居家生活,4,28
大转盘,娱乐消遣,3.5,151
建造通,效率办公,0,0
店掌宝,实用工具,0,0
爱享到,居家生活,4.5,24
折头条,时尚购物,0,0
小紫盒,聊天社交,0,0
乐比邻,居家生活,0,0
星座配,娱乐消遣,0,4
乐享借,金融理财,0,0
临交所,金融理财,0,0
影视圈,摄影摄像,5,13
爱莒县,聊天社交,0,0
摇钱术,金融理财,0,0
民生宝,居家生活,2,5
哪拍网,摄影摄像,0,0
萌地瓜,时尚购物,0,0
陆港通,旅行交通,0,0
陆国际,金融理财,5,444
去哪保,金融理财,0,0
318骑行,体育运动,0,1
大黄历,居家生活,0,0
脉芽糖,聊天社交,0,0
听力宝,医疗健康,1,20
领聚云,实用工具,0,0
跑跑家,居家生活,0,0
富车帮,旅行交通,0,0
易卡通,实用工具,0,1
健身咖,体育运动,0,0
名刊会,图书阅读,4,239
奇妙P图,摄影摄像,0,0
报名吧,聊天社交,3.5,57
启众网,居家生活,0,3
趣出行,旅行交通,0,4
任意花,金融理财,0,0
租八戒,旅行交通,1.5,58
美瞳汇,时尚购物,0,0
当老师,学习教育,5,1800
云快充,旅行交通,0,0
市民网,聊天社交,4,6
船老板,实用工具,0,0
姿美汇,时尚购物,0,0
全民付,金融理财,2,39
沃艾佳,实用工具,0,0
换个车,时尚购物,0,0
Try运动,体育运动,5,264
冲锋猪,时尚购物,0,0
券中社,新闻资讯,0,0
智股宝,金融理财,0,0
DS audio,影音视听,5,48
DS video,影音视听,2.5,13
变声吧,娱乐消遣,0,0
淘券客,时尚购物,0,0
礼贸通,时尚购物,0,1
西藏游,旅行交通,0,0
AI陪学,学习教育,0,0
In河西,新闻资讯,0,0
POS申领,金融理财,0,0
爱牙库,医疗健康,0,1
买单呗,金融理财,0,0
省点花,时尚购物,0,1
琴岛通,旅行交通,2,98
小U出行,旅行交通,0,0
艺气山,影音视听,0,2
同桌大作战,游戏,4.5,28
微凤阳,聊天社交,0,0
曹操送,时尚购物,0,1
送好多,时尚购物,0,0
新衡阳,新闻资讯,0,2
展览宝,实用工具,0,0
嫲嫲团,时尚购物,0,0
酒友财,时尚购物,0,0
活来了,实用工具,0,0
修车帮,旅行交通,0,0
神奇保,金融理财,0,0
新服务,居家生活,0,0
可爱拍,摄影摄像,0,0
地板城,时尚购物,0,0
美智汇,时尚购物,0,0
好嗨油,旅行交通,0,0
杨不弃,居家生活,0,0
悦江湖,时尚购物,0,0
鹰眼通,实用工具,0,0
万年历,居家生活,5,11125
谊批宝,时尚购物,0,0
Qsv Watch,体育运动,0,0
速冲印,摄影摄像,0,0
月富通,时尚购物,0,0
新生意,实用工具,0,0
维小保,实用工具,0,0
贼省钱,时尚购物,0,0
折扣店,时尚购物,0,0
趣铃声,影音视听,0,0
超易贷,金融理财,0,0
芒小豆,效率办公,0,0
多来贷,金融理财,0,0
状元星,实用工具,0,0
沙粒金,实用工具,0,0
借钱用,金融理财,5,2833
走个范,居家生活,0,0
走路赚,体育运动,0,0
最耒阳,聊天社交,0,0
功夫者,体育运动,4.5,10
储蓄罐,金融理财,5,10011
批发购,时尚购物,0,0
修嗒嗒,居家生活,0,0
知识岛,效率办公,0,0
淘小助,实用工具,0,0
房知了,居家生活,0,0
好药仓,时尚购物,0,0
易改网,时尚购物,0,0
逍遥猴,旅行交通,0,0
东杭州,聊天社交,0,0
肆乘肆,旅行交通,0,0
自修家,居家生活,0,0
小红蚁,实用工具,0,0
爱字幕,摄影摄像,5,7
自在说,聊天社交,0,0
AR卡派,摄影摄像,0,2
ChinaTV,新闻资讯,0,4
麦瑞克,体育运动,0,0
最汉源,聊天社交,5,5
柬单网,聊天社交,0,0
小心动,聊天社交,0,0
BEJOINT,娱乐消遣,0,0
OK好车,实用工具,0,0
17K小说,图书阅读,3,1871
自健身,体育运动,0,0
点宝通,时尚购物,0,0
迪速帮,居家生活,0,0
E手E茶,时尚购物,0,0
抖来赚,时尚购物,0,0
Sweetalk,聊天社交,5,287
OH漫画,图书阅读,0,0
寻车位,旅行交通,0,1
分贝通,旅行交通,4,6
Scan Bee,居家生活,0,0
FreeMeso,实用工具,0,0
爱花城,图书阅读,0,0
小金豆,居家生活,2,5
FlashCam,摄影摄像,0,0
漫生活,居家生活,0,0
新周刊,图书阅读,0,0
WindLink,旅行交通,1.5,8
花艺TV,影音视听,0,0
省钱花,时尚购物,0,0
KeyFree,效率办公,0,2
柠檬猫,时尚购物,0,0
爱剪辑,摄影摄像,5,1922
中钢网,时尚购物,0,0
壹电竞,聊天社交,0,0
QQ炫舞手游,游戏,2.5,1366
TolloPro,摄影摄像,0,0
T管家,效率办公,0,0
VOCOlinc,居家生活,0,0
咕咚熊,居家生活,0,0
Dislike,效率办公,0,0
Folome AR,旅行交通,5,12
buglink,娱乐消遣,0,0
零零网,金融理财,5,17
99视聘,实用工具,0,0
睿易云,聊天社交,0,0
ChinaJoy,居家生活,0,0
小麦团,时尚购物,0,0
锦食送,居家生活,5,47
最囧游戏4,游戏,0,0
列传网,聊天社交,0,0
发福网,时尚购物,0,0
爱唱,影音视听,5,1111
康乐,娱乐消遣,0,0
敢达决战,游戏,3.5,1181
易董,效率办公,0,1
铃感,影音视听,5,705
91Trial,医疗健康,0,0
光合,效率办公,0,0
XFORCE,医疗健康,0,0
i银川,实用工具,0,0
e家宝,摄影摄像,0,0
NES模拟器,游戏,1.5,27
电巢,学习教育,0,0
荒岛求生,游戏,0,0
帝国时代,游戏,4.5,213
声咖,影音视听,0,0
魔剧,娱乐消遣,0,0
毛球,娱乐消遣,5,104
音乐世界,游戏,3.5,279
股宝,新闻资讯,4,46
知渴,学习教育,5,228
300大作战,游戏,3,349
欢乐象棋,游戏,0,0
糖糖小镇,游戏,4,14
球球联盟,游戏,4.5,42
剑与远征,游戏,0,0
涂鸦跳跃,游戏,2.5,11
上岸,学习教育,0,0
湫湫,影音视听,0,0
医库,医疗健康,2.5,34
优咪,影音视听,0,0
Pipcam,影音视听,0,0
粉彩少女,游戏,1.5,28
全民漂移,游戏,3,10
暴力摩托,游戏,0,2
最近,新闻资讯,0,0
清静,医疗健康,0,0
趣唱,影音视听,0,3
口袋决斗,游戏,3,33
MyChevy,旅行交通,2,11
少女约会,游戏,3,31
颜义,医疗健康,5,220
纪念碑谷2,游戏,3.5,2149
全民乐舞,游戏,3.5,1853
歌吧,娱乐消遣,0,0
L8STAR,医疗健康,0,0
饿狼游戏,游戏,4.5,47
二战狙击,游戏,0,0
巅峰坦克,游戏,3,35
讯康,医疗健康,0,0
诊联,效率办公,0,0
起运,娱乐消遣,0,0
鲨鱼世界,游戏,0,1
VEditor,摄影摄像,5,8
拥挤城市,游戏,4.5,87
盯盯,效率办公,2.5,303
喜团,时尚购物,0,0
P图玩,摄影摄像,0,0
咪哒,聊天社交,0,0
小夏,居家生活,0,0
小度,实用工具,0,1
EVCARD,旅行交通,5,1456
贝仓,时尚购物,0,0
杭州麻将,游戏,4,114
菜信,金融理财,0,0
莱瘦,体育运动,0,0
咚动,聊天社交,4.5,12
商界,图书阅读,5,225
待购,时尚购物,0,0
收索,摄影摄像,0,2
魔借,金融理财,4.5,1045
Diction,图书阅读,0,3
二柄,聊天社交,4.5,243
视燃,影音视听,0,0
龙巅,聊天社交,5,17
聆知,图书阅读,0,0
Fitbit,体育运动,1,63
FOREO,医疗健康,0,0
两鲜,时尚购物,5,178
酥咔,实用工具,0,2
噢啦,居家生活,0,4
小禾,居家生活,0,0
HRoot,新闻资讯,0,2
璀璨女王,游戏,0,0
伴伴,聊天社交,4.5,201
云象,摄影摄像,0,0
江寓,居家生活,3.5,12
爱我,医疗健康,0,0
好摄,摄影摄像,0,1
馆佳,体育运动,0,0
阔啦,金融理财,0,0
快控,旅行交通,0,0
DJ秀,影音视听,0,0
变声,实用工具,0,0
侣橙,时尚购物,0,0
脉田,聊天社交,0,0
单读,图书阅读,4,296
立知,时尚购物,0,0
松粿,摄影摄像,0,0
开券,居家生活,0,0
波克捕鱼,游戏,5,15181
画廊,摄影摄像,0,0
e高速,旅行交通,2.5,40
